	icao	latitude	longitude	pm10
2512	SVPA	5.619722222222222	-67.60583333333332	1.64
2513	SVPC	10.480277777777777	-68.07277777777777	25.75
2514	SVPR	8.288333333333334	-62.76027777777778	4.23
2515	SVSA	7.852222222222222	-72.43472222222222	12.48
2516	SVSO	7.5649999999999995	-72.035	9.05
2517	SVSP	10.278611111111111	-68.755	11.99
2518	SVSR	7.8825	-67.44361111111111	4.72
2519	SVST	8.945	-64.15083333333334	4.65
2520	SVSZ	8.974444444444444	-71.94305555555556	7.04
2521	SVTC	9.08888888888889	-62.094166666666666	6.09
2522	SVVA	10.158055555555556	-67.92666666666668	15.91
2523	SVVL	9.340555555555556	-70.58388888888888	11.87
2524	SVVP	9.221944444444444	-65.99333333333334	4.79
2525	SYKM	5.865277777777777	-60.61416666666667	2.71
2526	SYLT	3.3725	-59.78916666666667	1.55
2527	TAPA	17.136666666666667	-61.7925	2.08
2528	TBPB	13.074444444444444	-59.492222222222225	6.01
2529	TDCF	15.336666666666668	-61.39194444444444	5.58
2530	TDPD	15.546944444444444	-61.3	5.11
2531	TFFF	14.590833333333334	-61.003055555555555	6.65
2532	TFFG	18.099722222222223	-63.04694444444444	2.47
2533	TFFJ	17.9	-62.85	2.66
2534	TFFR	16.26527777777778	-61.531666666666666	4.75
2535	TGPY	12.004166666666666	-61.78611111111111	2.94
2536	TIST	18.33722222222222	-64.97333333333333	3.62
2537	TISX	17.701666666666664	-64.79833333333333	3.22
2538	TJBQ	18.494722222222222	-67.12944444444443	2.43
2539	TJFA	18.30888888888889	-65.66166666666668	1.09
2540	TJIG	18.456666666666667	-66.09805555555555	1.15
2541	TJMZ	18.255555555555556	-67.14833333333334	4.94
2542	TJNR	18.245	-65.64333333333335	1.09
2543	TJPS	18.008055555555554	-66.56277777777777	5.68
2544	TJSJ	18.439166666666665	-66.00166666666667	1.15
2545	TKPK	17.311111111111114	-62.718611111111116	2.08
2546	TLPC	14.020000000000001	-60.99277777777778	5.41
2547	TLPL	13.733055555555556	-60.9525	6.2
2548	TNCA	12.501388888888888	-70.015	5.33
2549	TNCB	12.130833333333333	-68.26833333333333	3.55
2550	TNCC	12.188611111111111	-68.95972222222223	4.69
2551	TNCE	17.49638888888889	-62.97916666666667	2.07
2552	TNCM	18.040833333333335	-63.10888888888889	2.47
2553	TQPF	18.204722222222223	-63.055	2.22
2554	TRPM	33.58694444444445	-80.20861111111111	6.5
2555	TTCP	11.149444444444445	-60.831944444444446	3.56
2556	TTPP	10.595277777777778	-61.33722222222222	5.93
2557	TUPJ	18.44472222222222	-64.54277777777777	3.64
2558	TVSC	12.69888888888889	-61.342222222222226	6.42
2559	TVSM	12.8875	-61.18	7.01
2560	TVSV	13.144166666666667	-61.21083333333333	6.33
2561	UAAA	43.35194444444445	77.04027777777777	66.3
2562	UACC	51.02222222222222	71.46722222222222	1.62
2563	UAFM	43.06166666666666	74.47833333333334	13.61
2564	UAFO	40.60888888888889	72.79305555555555	15.51
2565	UAII	42.364444444444445	69.47916666666667	33.88
2566	UAKD	47.708333333333336	67.73333333333333	7.81
2567	UARR	51.151666666666664	51.54555555555555	4.14
2568	UASS	50.35111111111111	80.23416666666667	2.7
2569	UATT	50.245	57.20333333333333	2.53
2570	UAUU	53.20638888888889	63.55083333333333	0.53
2571	UBBB	40.4675	50.04666666666667	3.69
2572	UEEA	34.80416666666667	-96.67111111111112	12.39
2573	UEEE	62.09305555555556	129.77055555555557	0.51
2574	UGEE	40.14833333333333	44.39666666666667	8.13
2575	UGGG	41.66916666666666	44.95472222222222	142.26
2576	UGSS	42.85805555555556	41.128055555555555	3.73
2577	UHBB	50.42166666666667	127.41000000000001	1.78
2578	UHHH	48.52777777777778	135.18833333333333	7.23
2579	UHMD	64.38	-173.24666666666664	0.53
2580	UHMM	59.91	150.71666666666667	0.52
2581	UHPP	53.16638888888889	158.45277777777775	0.52
2582	UHSS	46.88861111111111	142.71722222222223	0.57
2583	UHWW	43.39888888888889	132.1513888888889	7.46
2584	UIAA	52.02611111111111	113.30499999999999	0.55
2585	UIBB	56.37083333333334	101.69861111111112	0.93
2586	UIII	52.26694444444444	104.39472222222223	1.27
2587	UIUU	51.806666666666665	107.43805555555556	3.13
2588	UKBB	50.345	30.895	7.19
2589	UKCC	48.07333333333334	37.74	2.88
2590	UKDD	48.35666666666667	35.10166666666667	6.13
2591	UKFF	45.03861111111111	33.98305555555556	4.13
2592	UKKG	0.0	0.0	2.5
2593	UKKK	50.401666666666664	30.451666666666664	5.11
2594	UKLL	49.8125	23.95611111111111	11.38
2595	UKOO	46.426944444444445	30.678055555555556	9.82
2596	ULLI	59.8	30.265	4.4
2597	ULMM	68.78166666666667	32.75055555555556	0.54
2598	UMGG	52.526944444444446	31.016666666666666	7.38
2599	UMII	55.166666666666664	30.133333333333333	4.17
2600	UMKK	54.89	20.592499999999998	0.57
2601	UMMM	53.864444444444445	27.539444444444445	1.24
2602	UMMS	53.882222222222225	28.030555555555555	2.86
2603	UNAA	53.74	91.385	5.76
2604	UNBB	53.36388888888889	83.54194444444444	0.73
2605	UNEE	55.26972222222222	86.10694444444444	2.55
2606	UNOO	54.966944444444444	73.31	2.79
2607	URKK	45.035	39.17166666666667	4.32
2608	URML	42.81666666666667	47.65222222222222	5.03
2609	URMM	44.225	43.08166666666667	9.61
2610	URMT	45.10916666666667	42.11277777777778	5.0
2611	URRR	47.25805555555556	39.81777777777778	4.26
2612	URSS	43.44583333333333	39.9475	1.62
2613	URWA	46.28333333333333	48.00611111111111	6.1
2614	URWW	48.782222222222224	44.344722222222224	5.99
2615	USCC	55.30333333333333	61.50666666666667	0.76
2616	USCM	53.39333333333333	58.76	0.52
2617	USNN	60.95	76.46666666666667	1.69
2618	USPP	57.916666666666664	56.025555555555556	0.56
2619	USRR	61.25	73.5	1.22
2620	USSS	56.74138888888889	60.80361111111111	0.8
2621	USTO	37.132222222222225	-92.08388888888888	4.44
2622	USUU	55.475	65.41472222222222	0.54
2623	UTAA	37.99166666666667	58.36333333333334	46.37
2624	UTAK	40.03333333333333	52.983333333333334	41.57
2625	UTDD	38.54333333333333	68.825	30.08
2626	UTNN	42.48638888888889	59.6225	100.99
2627	UTSB	39.775	64.48	35.29
2628	UTSS	39.70055555555556	66.98472222222222	7.24
2629	UTTT	41.257222222222225	69.28166666666667	21.4
2630	UUBP	53.21416666666667	34.17638888888889	5.77
2631	UUEE	55.97166666666667	37.415	2.58
2632	UUEM	56.82472222222223	35.7575	0.68
2633	UUOO	51.814166666666665	39.22972222222222	6.48
2634	UUWW	55.59138888888889	37.26138888888889	4.7
2635	UUYY	61.6475	50.845555555555556	1.22
2636	UWKD	55.60777777777778	49.27722222222222	3.2
2637	UWOO	51.79555555555555	55.45666666666667	3.27
2638	UWPP	28.954166666666666	-98.51972222222223	13.38
2639	UWUU	54.5575	55.87416666666667	0.99
2640	UWWW	53.50527777777778	50.16444444444444	3.93
2641	VAAH	23.07472222222222	72.63166666666666	75.79
2642	VAAK	20.698888888888888	77.05638888888889	86.72
2643	VAAU	19.863055555555558	75.39805555555556	96.85
2644	VABB	19.08861111111111	72.86777777777777	143.03
2645	VABI	21.988611111111112	82.1111111111111	115.95
2646	VABJ	23.28777777777778	69.67	111.76
2647	VABM	15.859166666666667	74.61805555555554	136.84
2648	VABO	22.33611111111111	73.22611111111111	98.84
2649	VABP	23.285	77.33722222222222	80.62
2650	VABV	21.751944444444444	72.185	78.2
2651	VADN	20.435	72.8436111111111	114.83
2652	VAGO	15.380555555555556	73.83305555555555	145.51
2653	VAID	22.721666666666664	75.80083333333333	84.46
2654	VAJB	23.17777777777778	80.05194444444444	85.95
2655	VAJM	22.46638888888889	70.01138888888889	99.65
2656	VAKE	23.1125	70.10027777777778	107.58
2657	VAKJ	24.819444444444443	79.91916666666667	96.62
2658	VAKP	16.663888888888888	74.28805555555556	145.39
2659	VAKS	21.316666666666666	70.27	68.79
2660	VANP	21.091944444444444	79.04694444444445	167.37
2661	VANR	19.9625	73.80694444444444	103.35
2662	VAPO	18.581944444444446	73.91944444444445	189.12
2663	VAPR	21.649444444444445	69.6563888888889	96.1
2664	VARK	22.309166666666666	70.77944444444444	96.17
2665	VARP	21.18027777777778	81.73861111111111	211.84
2666	VASL	17.62777777777778	75.93472222222222	106.71
2667	VASU	21.115000000000002	72.74277777777777	103.83
2668	VAUD	24.6175	73.91277777777778	90.24
2669	VCBI	7.181111111111111	79.88361111111112	21.51
2670	VCCC	6.821944444444444	79.88611111111112	41.87
2671	VCCG	7.3374999999999995	81.62555555555555	5.02
2672	VCCJ	9.792222222222222	80.07	35.73
2673	VCCT	8.53888888888889	81.18138888888889	7.95
2674	VDPP	11.546388888888888	104.84388888888888	27.64
2675	VDSR	13.410555555555556	103.81277777777777	31.58
2676	VEAT	23.88888888888889	91.24083333333333	79.96
2677	VEAZ	23.746111111111112	92.80305555555556	22.09
2678	VEBD	26.68138888888889	88.32805555555555	87.78
2679	VEBG	25.260833333333334	88.79555555555555	315.64
2680	VEBS	20.24416666666667	85.81777777777778	211.71
2681	VECC	22.654722222222222	88.44666666666667	381.03
2682	VECO	26.330277777777777	89.46694444444445	127.69
2683	VEDB	23.833888888888886	86.42500000000001	156.37
2684	VEGK	26.739444444444445	83.44944444444445	330.39
2685	VEGY	24.748055555555556	84.94250000000001	206.22
2686	VEIM	24.759722222222223	93.89694444444446	62.8
2687	VEJS	22.811944444444446	86.1675	142.3
2688	VEJT	26.730555555555554	94.17555555555556	86.72
2689	VEKR	24.308333333333334	92.0075	91.69
2690	VEKU	24.912777777777777	92.9786111111111	35.17
2691	VELR	27.290555555555557	94.09666666666666	14.82
2692	VEMN	27.483333333333334	95.0175	32.56
2693	VEPG	28.066111111111113	95.33555555555554	7.56
2694	VEPT	25.590555555555554	85.08777777777777	244.17
2695	VERC	23.314722222222223	85.32138888888889	112.45
2696	VERK	22.25638888888889	84.81444444444445	104.38
2697	VEVZ	0.0	0.0	2.5
2698	VGCB	21.451944444444443	91.96416666666667	51.24
2699	VGEG	22.249444444444446	91.81305555555555	95.33
2700	VGIS	24.1525	89.04944444444445	193.04
2701	VGJR	23.183611111111112	89.16083333333334	180.42
2702	VGRJ	24.436944444444446	88.61638888888888	293.2
2703	VGSD	25.759166666666665	88.90861111111111	108.98
2704	VGSY	24.962777777777777	91.86722222222221	46.53
2705	VGZR	23.843333333333334	90.39777777777779	118.08
2706	VHHH	22.30888888888889	113.91444444444446	72.23
2707	VIAG	27.155555555555555	77.96083333333334	156.63
2708	VIAL	25.43888888888889	81.73416666666667	218.88
2709	VIAR	31.7075	74.79916666666666	386.38
2710	VIBN	25.451944444444443	82.85888888888888	308.04
2711	VIBR	31.881666666666668	77.18444444444445	14.74
2712	VICG	30.673333333333336	76.78833333333333	315.53
2713	VIDN	30.18722222222222	78.18	180.25
2714	VIDP	28.56638888888889	77.10305555555556	312.65
2715	VIGR	26.29388888888889	78.2275	98.09
2716	VIJO	26.25138888888889	73.04805555555555	86.99
2717	VIJP	26.823888888888888	75.80972222222222	171.27
2718	VIJR	26.889166666666664	70.86444444444444	182.72
2719	VIJU	32.689722222222215	74.83805555555556	255.42
2720	VIKA	26.441111111111113	80.36333333333333	225.12
2721	VIKO	25.160555555555554	75.84472222222222	170.32
2722	VILD	30.854444444444447	75.95111111111112	372.29
2723	VILH	34.135555555555555	77.54555555555555	0.89
2724	VILK	26.760555555555555	80.8863888888889	281.08
2725	VIPK	32.23361111111111	75.63444444444445	246.79
2726	VIPT	29.033055555555556	79.47361111111111	117.39
2727	VISR	33.986666666666665	74.77361111111111	118.96
2728	VLLB	19.897222222222222	102.16083333333334	14.95
2729	VLPS	15.131944444444445	105.78138888888888	7.06
2730	VLSK	16.55638888888889	104.75944444444444	18.75
2731	VLVT	17.988055555555558	102.56305555555555	15.15
2732	VMMC	22.149444444444445	113.59138888888889	55.7
2733	VNBW	27.505555555555556	83.41611111111112	214.36
2734	VNKT	27.69638888888889	85.35916666666667	332.35
2735	VNPK	28.200277777777778	83.98111111111112	70.28
2736	VNSI	27.159444444444443	84.98	178.03
2737	VNVT	26.483333333333334	87.26361111111112	350.82
2738	VOAT	10.823333333333332	72.17555555555556	15.96
2739	VOBG	12.949722222222222	77.66805555555555	91.51
2740	VOBZ	16.530277777777776	80.79666666666667	244.18
2741	VOCB	11.03138888888889	77.04388888888889	87.24
2742	VOCL	11.135555555555555	75.95472222222223	74.87
2743	VOCP	14.509722222222223	78.77277777777778	116.97
2744	VOHY	17.452222222222222	78.46111111111111	109.32
2745	VOMD	9.834444444444445	78.09333333333333	95.25
2746	VOML	12.959999999999999	74.89250000000001	75.01
2747	VOMM	12.994166666666667	80.18027777777779	219.99
2748	VOPB	11.645555555555555	92.73305555555555	17.46
2749	VORY	17.109444444444446	81.81833333333333	221.25
2750	VOTP	13.631944444444445	79.54305555555555	129.86
2751	VOTR	10.765277777777778	78.7088888888889	112.98
2752	VOTV	8.481944444444444	76.91805555555555	64.73
2753	VQPR	27.403055555555554	89.42583333333334	17.71
2754	VRMM	4.191666666666667	73.52888888888889	4.28
2755	VTBD	13.9125	100.60666666666665	65.23
2756	VTBU	12.679722222222221	101.005	31.3
2757	VTCL	18.271944444444443	99.5038888888889	48.18
2758	VTCP	18.131944444444446	100.16444444444446	31.74
2759	VTPH	12.633888888888889	99.95083333333334	126.29
2760	VTPP	16.782777777777778	100.27888888888889	50.96
2761	VTSC	6.519722222222222	101.74333333333334	13.68
2762	VTSK	6.785277777777778	101.15333333333334	16.32
2763	VTSN	8.471111111111112	99.95555555555556	17.08
2764	VTSP	8.113055555555555	98.31666666666666	9.68
2765	VTSS	6.933055555555556	100.39277777777778	17.24
2766	VTST	7.508611111111111	99.61638888888888	20.06
2767	VTUD	17.386388888888888	102.78805555555556	14.98
2768	VTUI	17.195	104.11861111111111	14.98
2769	VTUL	17.43888888888889	101.72194444444445	32.38
2770	VTUN	14.934166666666666	102.0786111111111	39.54
2771	VTUP	17.412499999999998	104.77722222222222	19.16
2772	VVDN	16.04388888888889	108.19916666666667	23.37
2773	VVNB	21.221666666666664	105.80555555555556	137.55
2774	VVNT	12.218055555555555	109.2	22.88
2775	VVTS	10.82	106.66166666666668	11.99
2776	VYHH	20.743055555555557	96.79166666666667	26.71
2777	VYKG	21.300555555555555	99.63666666666667	22.6
2778	VYKP	19.42666666666667	93.53444444444445	34.95
2779	VYLS	22.9775	97.75222222222222	24.64
2780	VYMD	21.701944444444443	95.97777777777777	39.45
2781	VYME	12.443333333333333	98.6211111111111	31.72
2782	VYMK	25.3825	97.35277777777777	10.44
2783	VYMS	20.516666666666666	99.25666666666666	25.92
2784	VYPT	27.329722222222223	97.42611111111111	6.73
2785	VYSW	20.1325	92.87249999999999	55.84
2786	VYTD	18.460555555555555	94.29944444444445	22.07
2787	VYTL	20.483611111111113	99.93527777777778	26.57
2788	VYYY	16.90722222222222	96.13305555555554	71.56
2789	WAAA	-5.0616666666666665	119.55388888888889	24.68
2790	WAAU	-4.082222222222222	122.41666666666667	15.99
2791	WABB	-1.19	136.10777777777778	0.6
2792	WABI	-3.368055555555556	135.49638888888887	0.54
2793	WABP	-4.5280555555555555	136.88722222222222	2.74
2794	WAJJ	-2.576944444444444	140.51611111111112	2.33
2795	WAJW	-4.096111111111111	138.9525	3.46
2796	WAKK	-8.520277777777778	140.41833333333332	0.55
2797	WAMG	0.6366666666666666	122.85194444444444	2.43
2798	WAML	-0.9183333333333333	119.90944444444445	3.55
2799	WAMM	1.5491666666666666	124.9263888888889	2.54
2800	WAMP	-1.4166666666666667	120.6575	4.15
2801	WAMT	0.8319444444444444	127.38055555555555	1.5
2802	WAMW	-1.038888888888889	122.77166666666666	2.3
2803	WAPP	-3.708888888888889	128.09	1.0
2804	WASK	-3.6438888888888887	133.6952777777778	0.52
2805	WASR	-0.88	134.05027777777778	0.9
2806	WASS	-0.9258333333333333	131.12	0.95
2807	WBGB	3.172222222222222	113.04444444444444	1.61
2808	WBGG	1.4847222222222223	110.34638888888888	3.02
2809	WBGM	4.178055555555556	114.33138888888888	3.41
2810	WBGR	4.325	113.98833333333333	2.45
2811	WBGS	2.263888888888889	111.98277777777778	3.21
2812	WBKD	5.032222222222222	118.32388888888889	4.16
2813	WBKK	5.937222222222222	116.05111111111111	1.36
2814	WBKL	5.3005555555555555	115.25	2.09
2815	WBKW	4.3133333333333335	118.12194444444444	4.14
2816	WBSB	4.945555555555556	114.92777777777778	2.57
2817	WIAA	5.87388888888889	95.33944444444444	7.06
2818	WIAS	-7.926111111111111	112.71388888888889	149.01
2819	WIBB	0.46111111111111114	101.44444444444444	31.22
2820	WIBD	1.6091666666666669	101.43333333333334	14.22
2821	WIIB	-6.900555555555556	107.5761111111111	149.89
2822	WIIC	-6.755833333333333	108.53944444444444	39.16
2823	WIIH	-6.266388888888889	106.89111111111112	761.45
2824	WIII	-6.125555555555555	106.65583333333333	45.11
2825	WIIJ	-7.788055555555555	110.43194444444445	108.69
2826	WIIL	-7.645	109.03388888888888	45.92
2827	WIIP	-6.336944444444444	106.76444444444445	186.51
2828	WIIS	-6.973055555555556	110.37527777777777	68.44
2829	WIKB	1.1208333333333333	104.11861111111111	11.4
2830	WIKD	-2.7455555555555557	107.75472222222223	2.88
2831	WIKK	-2.162777777777778	106.13916666666667	7.31
2832	WIKN	0.9225	104.53222222222222	6.34
2833	WIKS	-0.4791666666666667	104.57916666666667	2.94
2834	WIMB	1.1663888888888887	97.70277777777778	10.26
2835	WIMG	-0.8761111111111112	100.35249999999999	7.95
2836	WIMM	3.5580555555555553	98.67166666666667	68.56
2837	WIOK	-1.8163888888888888	109.96333333333334	4.17
2838	WIOO	-0.15055555555555555	109.4038888888889	45.89
2839	WIOS	0.06361111111111112	111.47472222222223	2.49
2840	WIPA	-1.6377777777777778	103.64416666666668	13.88
2841	WIPL	-3.863888888888889	102.34083333333332	10.54
2842	WIPP	-2.897777777777778	104.70111111111112	6.97
2843	WIPR	-0.35277777777777775	102.33472222222221	4.03
2844	WITT	5.523333333333333	95.42027777777778	12.97
2845	WMKA	6.193888888888889	100.4025	10.21
2846	WMKC	6.166388888888889	102.2936111111111	23.17
2847	WMKD	3.7752777777777777	103.2088888888889	6.09
2848	WMKE	4.537222222222222	103.4263888888889	6.42
2849	WMKI	4.567777777777778	101.09194444444444	42.1
2850	WMKJ	1.6411111111111112	103.66944444444445	9.71
2851	WMKK	2.7455555555555557	101.70972222222223	119.39
2852	WMKL	6.329722222222222	99.7286111111111	11.03
2853	WMKM	2.263333333333333	102.25138888888888	8.57
2854	WMKN	5.382499999999999	103.10333333333332	11.56
2855	WMKP	5.296944444444445	100.27666666666667	64.81
2856	WPDL	0.0	0.0	2.5
2857	WRBB	-3.4419444444444447	114.7611111111111	47.29
2858	WRBI	-2.705	111.67305555555556	6.33
2859	WRBP	-2.225	113.94250000000001	6.48
2860	WRKC	-8.640555555555554	122.23666666666666	8.89
2861	WRKE	-8.84888888888889	121.66194444444444	9.96
2862	WRKG	-8.595555555555556	120.4775	28.43
2863	WRKK	-10.171388888888888	123.67111111111112	10.5
2864	WRKO	-8.48611111111111	119.88916666666667	6.5
2865	WRLL	-1.2680555555555555	116.89444444444445	24.74
2866	WRLR	3.326388888888889	117.56638888888888	2.36
2867	WRLS	-0.48444444444444446	117.15694444444445	16.19
2868	WRRA	-8.560555555555556	116.09444444444443	6.57
2869	WRRB	-8.539444444444444	118.68722222222223	17.02
2870	WRRR	-8.748333333333333	115.16722222222222	6.24
2871	WRRS	-8.488888888888889	117.41194444444444	8.05
2872	WRRW	-9.67	120.30361111111111	3.84
2873	WRSJ	-7.379722222222222	112.78666666666666	114.99
2874	WRSQ	-7.515833333333333	110.75666666666666	61.17
2875	WSAP	1.360277777777778	103.90944444444445	25.7
2876	WSSL	1.4169444444444446	103.86749999999999	14.52
2877	WSSS	1.3555555555555556	103.98722222222223	25.7
2878	YBAM	-10.950833333333332	142.45944444444444	0.51
2879	YBAS	-23.806944444444444	133.90222222222224	38.55
2880	YBBN	-27.384166666666665	153.1175	5.35
2881	YBCG	-28.16444444444444	153.50472222222223	4.33
2882	YBCS	-16.885833333333334	145.7552777777778	6.92
2883	YBCV	-26.41333333333333	146.2625	3.24
2884	YBMA	-20.663888888888888	139.4886111111111	43.93
2885	YBMC	-26.603333333333335	153.09111111111113	6.02
2886	YBMK	-21.171666666666667	149.1797222222222	2.51
2887	YBPN	-20.495	148.55222222222224	3.07
2888	YBRK	-23.381944444444446	150.4752777777778	3.18
2889	YBTL	-19.2525	146.76527777777778	5.63
2890	YBWP	-12.67861111111111	141.92527777777778	0.5
2891	YMAV	-38.03944444444444	144.46944444444443	1.42
2892	YMAY	-36.06777777777778	146.95805555555555	0.56
2893	YMEN	-37.72805555555556	144.90194444444444	2.86
2894	YMHB	-42.836111111111116	147.5102777777778	1.93
2895	YMLT	-41.54527777777778	147.21416666666664	0.59
2896	YMMB	-37.975833333333334	145.10222222222222	2.89
2897	YMML	-37.67333333333333	144.84333333333333	2.86
2898	YPAD	-34.94499999999999	138.53055555555557	2.82
2899	YPJT	-32.09722222222222	115.88111111111111	1.45
2900	YPKA	-20.71222222222222	116.77333333333333	27.95
2901	YPKG	-30.789444444444445	121.46166666666667	20.23
2902	YPKU	-15.778055555555556	128.70749999999998	28.78
2903	YPLM	-22.235555555555557	114.0886111111111	58.04
2904	YPPD	-20.37777777777778	118.62638888888888	21.98
2905	YPPH	-31.940277777777776	115.96694444444445	1.36
2906	YPWR	-31.144166666666667	136.81694444444443	6.2
2907	YSBK	-33.92444444444444	150.98833333333332	1.81
2908	YSCB	-35.30833333333333	149.1938888888889	0.93
2909	YSCH	-30.320555555555554	153.11638888888888	1.72
2910	YSCN	-34.040277777777774	150.68722222222223	1.56
2911	YSDU	-32.21666666666667	148.57472222222222	0.51
2912	YSNF	-29.04138888888889	167.93861111111113	6.84
2913	YSRI	-33.60055555555556	150.78083333333333	1.11
2914	YSSY	-33.94611111111111	151.1772222222222	2.23
2915	YSTW	-31.083888888888886	150.84666666666666	0.99
2916	YSWG	-35.165277777777774	147.46638888888887	0.89
2917	ZBAA	40.080000000000005	116.58444444444444	7.89
2918	ZBLA	49.205000000000005	119.825	1.92
2919	ZBTJ	39.12388888888889	117.3461111111111	16.2
2920	ZBYN	37.74666666666667	112.6286111111111	36.72
2921	ZGGG	23.184166666666666	113.26583333333333	46.27
2922	ZGHA	28.18888888888889	113.21944444444445	110.33
2923	ZGKL	25.217777777777776	110.03916666666666	97.4
2924	ZGNN	22.608055555555556	108.17222222222223	86.21
2925	ZGOW	23.4	116.68333333333334	45.89
2926	ZGSZ	22.639444444444443	113.81222222222222	55.77
2927	ZHCC	34.519444444444446	113.84083333333332	398.69
2928	ZHHH	30.783611111111114	114.20805555555556	87.98
2929	ZKPY	39.03333333333333	125.78333333333333	19.46
2930	ZLDH	0.0	0.0	2.5
2931	ZLLL	36.516666666666666	103.62166666666666	159.38
2932	ZLXY	34.44583333333333	108.7525	77.89
2933	ZMUB	47.84305555555556	106.76638888888888	7.22
2934	ZPPP	24.992222222222225	102.74333333333334	92.31
2935	ZSAM	24.54388888888889	118.1275	39.41
2936	ZSCN	28.6	115.91666666666667	103.33
2937	ZSFZ	25.933333333333334	119.66166666666668	62.5
2938	ZSHC	30.22833333333333	120.43166666666667	68.22
2939	ZSJD	0.0	0.0	2.5
2940	ZSNB	29.82472222222222	121.465	54.51
2941	ZSNJ	31.740000000000002	118.86	218.12
2942	ZSOF	31.779999999999998	117.29833333333333	188.06
2943	ZSQD	36.2625	120.37527777777777	30.45
2944	ZSSS	31.197777777777777	121.33611111111111	90.2
2945	ZSYT	37.401666666666664	121.37166666666666	3.64
2946	ZUCK	29.718888888888888	106.6413888888889	167.81
2947	ZULS	0.0	0.0	2.5
2948	ZUUU	30.578333333333333	103.94694444444445	305.11
2949	ZUXC	27.988611111111112	102.18416666666667	44.87
2950	ZWSH	39.54333333333333	76.02166666666666	330.63
2951	ZWTN	37.03777777777778	79.86583333333333	354.8
2952	ZWWW	43.90694444444444	87.47416666666666	216.29
2953	ZYHB	45.623333333333335	126.25027777777778	37.99
2954	ZYTL	38.96555555555556	121.53833333333333	2.0
